horizon_day,domain,conformal_method,aggregation,metric,n_repeats,mean,sd,min,q25,median,q75,max
56,ood_test,label_conditional,size_weighted,class0_singleton_accuracy,10,0.6973740626434494,0.059924429374957656,0.5408068216240941,0.6970534061478627,0.7107685292716996,0.7161959360847103,0.7655601382324343
56,ood_test,label_conditional,size_weighted,class1_singleton_accuracy,10,0.7718957283376506,0.04732428977737251,0.7272668265151345,0.7437776391101214,0.7650838014533059,0.7773823702996043,0.8904217724636203
56,ood_test,marginal,equal_pair,coverage,10,0.905316589081291,0.010733634911589204,0.8847288461023024,0.8994434776675204,0.9073784665228088,0.9108168110723589,0.9195207564824361
56,ood_test,marginal,equal_pair,avg_set_size,10,1.5105444239334562,0.03470065991700834,1.4511744200274326,1.487576855161449,1.5162250256770387,1.5316281288823972,1.5664680519954148
56,ood_test,marginal,equal_pair,singleton_rate,10,0.48945557606654366,0.03470065991700831,0.43353194800458517,0.4683718711176029,0.48377497432296124,0.512423144838551,0.5488255799725672
56,ood_test,marginal,equal_pair,class0_coverage,10,0.9620819193660461,0.007854769938599918,0.9507356254909057,0.9550600713674192,0.9624522433005662,0.9684382746607226,0.9736893508331647
56,ood_test,marginal,equal_pair,class1_coverage,10,0.7948841107302705,0.02903084263511779,0.7475908238917168,0.7779217375751719,0.7926708086166672,0.8066757027123725,0.8471530700311545
56,ood_test,marginal,equal_pair,class0_avg_set_size,10,1.5007656496929866,0.038396829090881164,1.4413515631439529,1.4678847409403604,1.5063943403064202,1.5269467094001505,1.561830549268821
56,ood_test,marginal,equal_pair,class1_avg_set_size,10,1.542575328740438,0.03334851453442643,1.4807387875533478,1.5223711165570288,1.5448950237216614,1.5604526377369,1.5884532076465794
56,ood_test,marginal,equal_pair,class0_singleton_accuracy,10,0.9141047162272363,0.01998559401602112,0.8755902352830309,0.9076009859524621,0.9194072144772332,0.9247343608972878,0.9372433347269516
56,ood_test,marginal,equal_pair,class1_singleton_accuracy,10,0.5167857337188543,0.031592139363642156,0.46377608360688644,0.4949185008596675,0.5276771221114878,0.5302759404701064,0.5657022754773016
56,ood_test,marginal,size_weighted,coverage,10,0.8952352708580467,0.011566146091455459,0.8791024120205615,0.8870848161328588,0.8952649268485567,0.9022093712930013,0.9147884539343614
56,ood_test,marginal,size_weighted,avg_set_size,10,1.4693357058125742,0.03714855695569445,1.4229932779754844,1.4416765519968369,1.4637208382759983,1.492141162514828,1.544286279161724
56,ood_test,marginal,size_weighted,singleton_rate,10,0.5306642941874259,0.03714855695569444,0.455713720838276,0.507858837485172,0.5362791617240016,0.5583234480031632,0.5770067220245156
56,ood_test,marginal,size_weighted,class0_coverage,10,0.9589506895223364,0.008887847204000382,0.9464520188360188,0.9515254532044682,0.9599284035383087,0.9657471820741095,0.9706849285353549
56,ood_test,marginal,size_weighted,class1_coverage,10,0.7771801954718012,0.03383899189778514,0.745694798819288,0.7506013747739511,0.7645495350513296,0.7975123210878785,0.851421879924326
56,ood_test,marginal,size_weighted,class0_avg_set_size,10,1.458717827615085,0.04081655634330962,1.4098443541401173,1.4270218466328743,1.4569965853403228,1.4803762809663792,1.5422256598758053
56,ood_test,marginal,size_weighted,class1_avg_set_size,10,1.4999941765496705,0.034090557723065934,1.4530170895852974,1.474032974246044,1.4974361924796842,1.5203091485828715,1.5586033978378333
56,ood_test,marginal,size_weighted,class0_singleton_accuracy,10,0.9092235338195334,0.02305723549974254,0.8620804966080949,0.9015118626847064,0.9152631224177914,0.9219309925692691,0.9359965244905535
56,ood_test,marginal,size_weighted,class1_singleton_accuracy,10,0.5587360392660112,0.03783187319618212,0.5138669724863622,0.5360822440777946,0.5547259556738174,0.5744210399651869,0.639981684331593
