horizon_day,repeat,domain,conformal_method,aggregation,coverage,avg_set_size,singleton_rate,class0_coverage,class1_coverage,class0_avg_set_size,class1_avg_set_size,class0_singleton_accuracy,class1_singleton_accuracy
56,6,ood_test,label_conditional,size_weighted,0.8879992091735864,1.518189007512851,0.4818109924871491,0.8754495704132049,0.8973518138501395,1.5644733399036574,1.4587043789040186,0.6781059994297005,0.7985465775134117
56,6,ood_test,marginal,equal_pair,0.9085672394262347,1.5187539860259385,0.4812460139740614,0.9612001441572288,0.7984964008756945,1.5107729990579326,1.5502233160355017,0.9068115049388159,0.5261130536238432
56,6,ood_test,marginal,size_weighted,0.9040134440490313,1.498220640569395,0.501779359430605,0.9574344183542005,0.8014696696903876,1.4905553540111725,1.5256137566262828,0.9008364053341608,0.5773680715693954
56,7,id_test,label_conditional,equal_pair,0.9042721840995961,1.5408754478235314,0.4591245521764686,0.8819704727598574,0.9314662144862977,1.5925462389502625,1.4630619869128507,0.7077248180906718,0.8548873645599482
56,7,id_test,label_conditional,size_weighted,0.905932657525936,1.526123605650336,0.4738763943496639,0.881639964165381,0.9348599989095593,1.5806033914880349,1.4536319160722528,0.7126173620281517,0.868802059779036
56,7,id_test,marginal,equal_pair,0.9088041311479833,1.5198927121429477,0.48010728785705237,0.9641851988610858,0.8109595775033727,1.5025252903509,1.552398512451791,0.9289551177890518,0.5345523389925987
56,7,id_test,marginal,size_weighted,0.9087980923655373,1.5045422327138323,0.49545776728616786,0.9603750735579741,0.8258735800523687,1.4857667519173088,1.534217234392621,0.9213090268347264,0.6145258432806421
56,7,ood_test,label_conditional,equal_pair,0.8780093374949896,1.5740087021989468,0.42599129780105294,0.8370906523297993,0.9382775833462839,1.644576268042608,1.4635081978958244,0.5413745626343186,0.8744981662603046
56,7,ood_test,label_conditional,size_weighted,0.8740608936338474,1.5501186239620404,0.4498813760379597,0.8288864813372714,0.941351594201743,1.6219174393439195,1.4421056257089377,0.5408068216240941,0.8904217724636203
56,7,ood_test,marginal,equal_pair,0.9174970367029831,1.5664680519954148,0.43353194800458517,0.9538456555393832,0.8471530700311545,1.561830549268821,1.585843767243083,0.8755902352830309,0.5657022754773016
56,7,ood_test,marginal,size_weighted,0.9147884539343614,1.544286279161724,0.455713720838276,0.9488106477271248,0.851421879924326,1.5422256598758053,1.5586033978378333,0.8620804966080949,0.639981684331593
56,8,id_test,label_conditional,equal_pair,0.8894351341784853,1.4947984601013793,0.5052015398986208,0.8939040874669091,0.8744437826846682,1.5629865989647984,1.4141239075275975,0.7434779595649161,0.796058817188007
56,8,id_test,label_conditional,size_weighted,0.8972925460683023,1.4971895828099409,0.5028104171900593,0.893359038947882,0.8980303886958261,1.5759708047267433,1.3969440958804926,0.7363547853963307,0.8461118887095508
56,8,id_test,marginal,equal_pair,0.8911228447010511,1.4415990176990752,0.5584009823009249,0.9611284517185532,0.7732460089018789,1.4350723491428659,1.471836493294226,0.9344835676250349,0.5094538910275005
56,8,id_test,marginal,size_weighted,0.8931866930807568,1.4350402688500972,0.5649597311499026,0.9574381048322108,0.7953873845352899,1.434307277308226,1.4454495756362877,0.9273106038357346,0.6014525229683287
56,8,ood_test,label_conditional,equal_pair,0.8795884184891667,1.495794616598306,0.5042053834016939,0.883405166790083,0.8551710789295446,1.5378693766868905,1.4382168601798127,0.6891450204612243,0.7449780512224257
56,8,ood_test,label_conditional,size_weighted,0.8798932384341637,1.4808224594701462,0.5191775405298537,0.8845138120256585,0.8582843791166213,1.5207819872983805,1.4294600067905068,0.70285716848125,0.7618368308942189
56,8,ood_test,marginal,equal_pair,0.8847288461023024,1.4511744200274326,0.5488255799725672,0.9544390332840691,0.7475908238917168,1.4413515631439529,1.4807387875533478,0.9167464700265577,0.46377608360688644
56,8,ood_test,marginal,size_weighted,0.8791024120205615,1.4229932779754844,0.5770067220245156,0.9514162166848256,0.745694798819288,1.4121120075207152,1.4530170895852974,0.910626642269768,0.5156275979353964
56,9,id_test,label_conditional,equal_pair,0.9171962166025158,1.6099737247275516,0.3900262752724486,0.9257241893870063,0.9153071917379607,1.6646435864088533,1.5326070482311533,0.7148128205938392,0.8443849015558343
56,9,id_test,label_conditional,size_weighted,0.9140346648737467,1.5683703949389054,0.43162960506109455,0.9275789593210046,0.9016508481843846,1.6251311708703016,1.4930499193111972,0.7693523008847116,0.8195880138550473
56,9,id_test,marginal,equal_pair,0.9136025368857816,1.5151454292091369,0.4848545707908633,0.9804792452563258,0.8022926659403219,1.5028539102009657,1.5495867765374645,0.96348525450434,0.4940359582263134
56,9,id_test,marginal,size_weighted,0.9117193529284295,1.5040940684349315,0.49590593156506857,0.9760659082476052,0.8178907026926531,1.4952101412257046,1.5264796121040562,0.9555144447641728,0.5743520172711358
56,9,ood_test,label_conditional,equal_pair,0.9092768884184674,1.6067234292461525,0.3932765707538473,0.9135585872361802,0.9031727123757628,1.6545742921523303,1.5302294987130975,0.646979392520092,0.8170132561526211
56,9,ood_test,label_conditional,size_weighted,0.9022340846184262,1.5563463819691579,0.44365361803084225,0.9161150828259456,0.8764194791896305,1.596946138828525,1.4954148419684352,0.7169699695461658,0.7794614079526595
56,9,ood_test,marginal,equal_pair,0.9195207564824361,1.5421949033438929,0.4578050966561072,0.9686120857963996,0.8271135467855405,1.527193976992295,1.5884532076465794,0.9248732384991745,0.5302146310095658
56,9,ood_test,marginal,size_weighted,0.9082641360221432,1.5011862396204034,0.4988137603795967,0.9656183688754104,0.804062728522425,1.4862951193723342,1.5412064724012182,0.9214791036790825,0.5655799451525614
