target_definition,model,mapping,domain,alpha,conformal_method,weighting,metric,n_repeats,mean,sd,min,q25,median,q75,max
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,survey_weighted,class1_singleton_accuracy,10,0.8077644132006094,0.009220426727926933,0.7923304266052453,0.801699697622601,0.8079329107980463,0.8127079815233749,0.8228746319436847
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,unweighted,coverage,10,0.9389373333333333,0.0017876398676177133,0.93692,0.93727,0.9387866666666667,0.9401933333333333,0.9421866666666666
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,unweighted,avg_set_size,10,1.4307146666666668,0.006708170658253028,1.4215866666666668,1.42556,1.4303933333333334,1.43512,1.4406933333333334
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,unweighted,singleton_rate,10,0.5692853333333334,0.006708170658253044,0.5593066666666666,0.56488,0.5696066666666666,0.5744400000000001,0.5784133333333333
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,unweighted,ambiguous_rate,10,0.43071466666666663,0.006708170658253028,0.42158666666666667,0.42556,0.4303933333333333,0.43512,0.4406933333333333
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,unweighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,unweighted,singleton_accuracy,10,0.8927538958451346,0.00212871967421341,0.8898083216456288,0.8912921303149275,0.8923621834073512,0.8942340712208519,0.8966339277200344
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,unweighted,class0_coverage,10,0.960400304028376,0.0016907685871048906,0.9585902091602624,0.959110998508009,0.9598429186724095,0.9611660051234412,0.9636854995355122
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,unweighted,class1_coverage,10,0.9196240849102008,0.003650389901498292,0.9142285381361299,0.917521594852699,0.9188261519365707,0.9219165590090432,0.9268434784811409
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,unweighted,class0_avg_set_size,10,1.348104045266447,0.008703058104660223,1.3373588942375363,1.341363342060074,1.3481265658868902,1.353235931649917,1.3655941221180643
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,unweighted,class1_avg_set_size,10,1.5050510423791068,0.00767016047573478,1.4964409656255542,1.4988537629505787,1.5048509258555613,1.5094042100463563,1.5203789548344606
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,unweighted,class0_singleton_accuracy,10,0.9392419274178477,0.002788836238758869,0.9357472488462903,0.9371508067903669,0.9386797759442106,0.9404031385493588,0.9442017388295342
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,unweighted,class1_singleton_accuracy,10,0.8375790335370124,0.007671998685059765,0.825094271398316,0.832840489241327,0.8371883100208426,0.841635351406673,0.8512260457449
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,survey_weighted,coverage,10,0.9280762777780627,0.0020598874125665103,0.9250085301690417,0.92686944484072,0.9275527648312727,0.9296987790699347,0.9311756329610483
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,survey_weighted,avg_set_size,10,1.4262848360038274,0.00725952002297573,1.415485435697529,1.4204434675159034,1.4263168436736653,1.4305568284300125,1.436787165124443
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,survey_weighted,singleton_rate,10,0.5737151639961726,0.007259520022975707,0.5632128348755571,0.5694431715699875,0.5736831563263347,0.5795565324840964,0.584514564302471
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,survey_weighted,ambiguous_rate,10,0.4262848360038274,0.007259520022975728,0.415485435697529,0.4204434675159035,0.4263168436736653,0.43055682843001253,0.43678716512444293
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,survey_weighted,singleton_accuracy,10,0.8746545772204503,0.0022344004310720206,0.8717029918314368,0.8729590840030695,0.8743744153206616,0.8756663370763583,0.8784013874601039
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,survey_weighted,class0_coverage,10,0.9710740894440667,0.0011309773101276855,0.969216831659949,0.9703966721284898,0.9711083745349208,0.9716487152140154,0.9730381535706967
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,survey_weighted,class1_coverage,10,0.8866834024728257,0.003408935690595029,0.8818403006555675,0.8841995094592887,0.8859895290784632,0.889487668385645,0.8917357754849887
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,survey_weighted,class0_avg_set_size,10,1.3021111713826297,0.0064786905382933375,1.2904273477257642,1.2983625619043444,1.3010646476614256,1.3076919939597063,1.310344818796285
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,survey_weighted,class1_avg_set_size,10,1.5458235942965746,0.0088919242294516,1.5354046960868397,1.5385644383750563,1.5462077571197725,1.5498373657546634,1.560395279128462
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,survey_weighted,class0_singleton_accuracy,10,0.9585581051456623,0.0013945641019645163,0.9560483634692102,0.9577807556779699,0.9585358996928977,0.9590999800969383,0.9609194357554408
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,survey_weighted,class1_singleton_accuracy,10,0.7505004188993931,0.005712422346708478,0.7435491119329758,0.7458824332677638,0.7498602747239738,0.7537582932680039,0.7607200521094624
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,unweighted,coverage,10,0.9323013333333332,0.0019450241675479612,0.9292533333333334,0.9313233333333333,0.9319,0.9341033333333333,0.93488
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,unweighted,avg_set_size,10,1.4279946666666665,0.007583241301842855,1.4166533333333333,1.4216566666666666,1.4285999999999999,1.4319766666666667,1.4389466666666666
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,unweighted,singleton_rate,10,0.5720053333333334,0.007583241301842858,0.5610533333333333,0.5680233333333333,0.5714,0.5783433333333333,0.5833466666666667
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,unweighted,ambiguous_rate,10,0.42799466666666663,0.007583241301842852,0.4166533333333333,0.4216566666666667,0.4286,0.4319766666666667,0.43894666666666665
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,unweighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,unweighted,singleton_accuracy,10,0.8816658823915576,0.0020194068287011863,0.8787227720509245,0.8805039037595833,0.8812914018579874,0.8830815446838565,0.8850642184601658
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,unweighted,class0_coverage,10,0.9681586577710217,0.001158746319306289,0.9665568786420066,0.967422514990288,0.967936266644146,0.9692312023196239,0.969850519381809
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,unweighted,class1_coverage,10,0.9000354636877169,0.002940288755963661,0.8954834460571979,0.8985801859310485,0.8994097829115688,0.90272817083365,0.9040707247257898
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,unweighted,class0_avg_set_size,10,1.312465163415252,0.006644670404594943,1.300284322833094,1.309405174112547,1.3121780255046027,1.3180544999014723,1.3213129521718323
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,unweighted,class1_avg_set_size,10,1.5319527826329256,0.009378959942541188,1.5210882285887986,1.5233553714821289,1.5330065607822276,1.5375661777744003,1.5463434404843326
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,unweighted,class0_singleton_accuracy,10,0.9536946976428101,0.0013860827600772853,0.9515260323159784,0.9527597756100081,0.9534558992301672,0.9548219258355661,0.955601931418283
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,marginal,unweighted,class1_singleton_accuracy,10,0.7864221109042113,0.004583177032099767,0.7804636853093067,0.7825284479093506,0.7869799898884633,0.7891825824008911,0.794363596872285
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,survey_weighted,coverage,10,0.8822464207985838,0.004063940970402203,0.875715468319096,0.8797344626206055,0.8825410413970447,0.8845273923763981,0.889511024079145
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,survey_weighted,avg_set_size,10,1.2423196533469334,0.00966090567667986,1.225914384734442,1.2381929519861197,1.2408914111043858,1.2503584921536823,1.2549879764938674
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,survey_weighted,singleton_rate,10,0.7576803466530667,0.00966090567667984,0.7450120235061326,0.7496415078463177,0.7591085888956142,0.7618070480138803,0.774085615265558
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,survey_weighted,ambiguous_rate,10,0.2423196533469333,0.009660905676679845,0.225914384734442,0.23819295198611967,0.2408914111043859,0.25035849215368233,0.25498797649386734
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,survey_weighted,singleton_accuracy,10,0.8446200492025199,0.003649904570906601,0.8394434294735383,0.8417131481435952,0.8448814645809969,0.8465627555646997,0.8516950432546334
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,survey_weighted,class0_coverage,10,0.9290667215907874,0.0031861447750774824,0.9253089736700698,0.9274475221438352,0.9279769655171007,0.9297446232310678,0.935345965881109
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,survey_weighted,class1_coverage,10,0.8371737346000522,0.008281445121653472,0.8260582882116858,0.8301516897152091,0.8390185995663905,0.841092661643471,0.8525386524731325
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,survey_weighted,class0_avg_set_size,10,1.186113416609992,0.010542278024698261,1.1686000568954074,1.1793975026179024,1.187984898245929,1.1900523911875336,1.2056440142054985
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,survey_weighted,class1_avg_set_size,10,1.296427936035847,0.01105505438490765,1.2810893979158768,1.2881821159997497,1.2965717363644282,1.302431415709327,1.3166085698615615
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,survey_weighted,class0_singleton_accuracy,10,0.9128329046839092,0.0040804900852512566,0.9081766158295151,0.9098722359280945,0.9124749637014511,0.9132394334536732,0.9202402380871518
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,survey_weighted,class1_singleton_accuracy,10,0.7685778994164558,0.011075172785138832,0.7520773580094453,0.7586105568218205,0.7724845250629899,0.7740982170005066,0.7885888744762823
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,unweighted,coverage,10,0.8868613333333333,0.0038500957820376655,0.8806933333333333,0.88445,0.8870133333333333,0.88899,0.89352
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,unweighted,avg_set_size,10,1.2416226666666668,0.009379909289092573,1.2259733333333334,1.2378566666666666,1.2398333333333333,1.2493533333333333,1.2540133333333334
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,unweighted,singleton_rate,10,0.7583773333333333,0.00937990928909257,0.7459866666666667,0.7506466666666667,0.7601666666666667,0.7621433333333334,0.7740266666666666
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,unweighted,ambiguous_rate,10,0.24162266666666668,0.009379909289092565,0.22597333333333333,0.23785666666666666,0.23983333333333334,0.24935333333333334,0.2540133333333333
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,unweighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,unweighted,singleton_accuracy,10,0.8508458619702051,0.0034707622668656343,0.8458623303245366,0.8480484134169897,0.851218019608946,0.8525047803538088,0.8573750290214849
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,unweighted,class0_coverage,10,0.9224080173408777,0.0034021454256281036,0.9183064493426794,0.9207344537342004,0.9215719393069279,0.9230498550235059,0.9292852518086874
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,unweighted,class1_coverage,10,0.8548749905007978,0.007625300166729331,0.844745041416521,0.848342072599235,0.8563847303493173,0.8586392076398915,0.8687843554474758
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,unweighted,class0_avg_set_size,10,1.1945359344649948,0.00986581270829326,1.177800298398221,1.1888705908847788,1.195943473242688,1.1988711539002899,1.2119753399206148
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,unweighted,class1_avg_set_size,10,1.283993211236923,0.01062468053250254,1.2693213770043317,1.276661093801454,1.283443524077311,1.2902386199559237,1.3042024469944524
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,unweighted,class0_singleton_accuracy,10,0.9036564716825746,0.004355573588630727,0.8982753785754347,0.9006061503729158,0.9034280020868651,0.903894411930084,0.9118008496892666
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,label_conditional,unweighted,class1_singleton_accuracy,10,0.7973260167370684,0.009944726719063251,0.7828203852441538,0.7884702400000926,0.8004063869947144,0.802748597986501,0.815
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,marginal,survey_weighted,coverage,10,0.8719504786334425,0.00365462514752693,0.8668362156281699,0.8687722420485009,0.8723129654943566,0.875268392438538,0.8767217094396245
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,marginal,survey_weighted,avg_set_size,10,1.2369629447456347,0.00959902572392507,1.224514299238955,1.2289574576807967,1.2355420667677492,1.2432903296952533,1.2510837909534072
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,marginal,survey_weighted,singleton_rate,10,0.7630370552543654,0.00959902572392504,0.7489162090465928,0.7567096703047468,0.7644579332322508,0.7710425423192032,0.7754857007610448
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,marginal,survey_weighted,ambiguous_rate,10,0.23696294474563467,0.009599025723925047,0.22451429923895513,0.22895745768079676,0.23554206676774922,0.24329032969525322,0.2510837909534072
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.1,marginal,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
