target_definition,model,mapping,domain,desired_selection_rate,weighting,metric,n_repeats,mean,sd,min,q25,median,q75,max
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.9,survey_weighted,selection_rate,10,0.8935099698265196,0.0047621573894084295,0.8866723438603975,0.8905659018542318,0.8933443801470928,0.8969592151019188,0.9018923659581928
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.9,survey_weighted,selective_risk,10,0.19961461551176485,0.0018280519301309478,0.19640454679350264,0.19857535268838758,0.19968784978359114,0.20035929892842275,0.20313249905384553
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.9,survey_weighted,selective_accuracy,10,0.8003853844882352,0.0018280519301309506,0.7968675009461544,0.7996407010715773,0.8003121502164089,0.8014246473116124,0.8035954532064974
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.95,survey_weighted,selection_rate,10,0.9460648382868746,0.003631803710718156,0.9412026606875673,0.9420898732858861,0.9479825978300049,0.9485233836658109,0.9505002636256713
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.95,survey_weighted,selective_risk,10,0.21304001122840752,0.001198312620359082,0.21058216478960634,0.21274426246302983,0.213311640047821,0.21369893019524291,0.21458466620851346
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.95,survey_weighted,selective_accuracy,10,0.7869599887715925,0.001198312620359078,0.7854153337914865,0.7863010698047571,0.786688359952179,0.7872557375369702,0.7894178352103937
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.5,survey_weighted,selection_rate,10,0.49980008836074197,0.008601986783211108,0.4866624055278554,0.495564595939272,0.49832252694663437,0.5083339496405798,0.5107272017495941
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.5,survey_weighted,selective_risk,10,0.06419824348076658,0.003923991192602677,0.05685635218726415,0.06205057274724635,0.0641270301490749,0.06643822080003448,0.0707261869591176
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.5,survey_weighted,selective_accuracy,10,0.9358017565192334,0.003923991192602681,0.9292738130408824,0.9335617791999655,0.9358729698509252,0.9379494272527537,0.9431436478127359
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.7,survey_weighted,selection_rate,10,0.7018965372247684,0.007242073195043965,0.692453657774406,0.6965948903984103,0.702550235239299,0.7049789011754695,0.7155908508710396
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.7,survey_weighted,selective_risk,10,0.10587241559408275,0.0027845037977766653,0.10132121359245123,0.10408931708869482,0.1058012579651044,0.10813673041636865,0.1097572437918987
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.7,survey_weighted,selective_accuracy,10,0.8941275844059172,0.002784503797776647,0.8902427562081013,0.8918632695836314,0.8941987420348956,0.8959106829113052,0.8986787864075487
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.8,survey_weighted,selection_rate,10,0.8006937991656349,0.00650720814554159,0.7920334804589916,0.7960471879822393,0.8003408443594449,0.8041641939603079,0.8108901210560544
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.8,survey_weighted,selective_risk,10,0.13118272913383128,0.0037292652524872996,0.12720702610859838,0.12784012174479817,0.1306310506467889,0.13433802659616845,0.13673459318876138
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.8,survey_weighted,selective_accuracy,10,0.8688172708661688,0.0037292652524873026,0.8632654068112386,0.8656619734038316,0.8693689493532111,0.8721598782552018,0.8727929738914016
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.9,survey_weighted,selection_rate,10,0.899494443609885,0.004065891882550258,0.8930801238837636,0.8971690867666833,0.9006010598876616,0.9011914843728466,0.9067407795090392
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.9,survey_weighted,selective_risk,10,0.15920294496393944,0.002871034492253709,0.15595269761677033,0.15659260628723987,0.15858560371720656,0.16127342878496084,0.16382644180384473
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.9,survey_weighted,selective_accuracy,10,0.8407970550360606,0.0028710344922537223,0.8361735581961552,0.8387265712150391,0.8414143962827935,0.8434073937127602,0.8440473023832297
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.95,survey_weighted,selection_rate,10,0.9498420310443443,0.00342189855079538,0.9452707714430487,0.9480676421529993,0.9492998268745575,0.9503413020458965,0.9561452073625203
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.95,survey_weighted,selective_risk,10,0.1743558374090234,0.004166851522574859,0.16916117265639705,0.17126415039153703,0.1736311999645352,0.1782349137814814,0.1801032132346348
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.95,survey_weighted,selective_accuracy,10,0.8256441625909767,0.004166851522574848,0.8198967867653653,0.8217650862185186,0.8263688000354648,0.828735849608463,0.8308388273436029
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.5,survey_weighted,selection_rate,10,0.4773487096845582,0.008042269683980502,0.4659844115146092,0.47134325812822897,0.4777257875418397,0.47928906839301366,0.4927146917580125
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.5,survey_weighted,selective_risk,10,0.10474300079100425,0.002095872404153057,0.10087357545595874,0.10377389847935473,0.10442074967606207,0.10572123277054224,0.10824602178303597
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.5,survey_weighted,selective_accuracy,10,0.8952569992089957,0.0020958724041530543,0.891753978216964,0.8942787672294578,0.8955792503239379,0.8962261015206452,0.8991264245440412
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.7,survey_weighted,selection_rate,10,0.6867859835913179,0.007456277468546865,0.6774163258870907,0.6808932215382111,0.6865026907072607,0.6911657455917875,0.7001456474007584
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.7,survey_weighted,selective_risk,10,0.1498818793153839,0.0016920697851790767,0.14794473374583617,0.1486568562399252,0.14931814019778944,0.15154008726782256,0.15230297291116496
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.7,survey_weighted,selective_accuracy,10,0.8501181206846162,0.001692069785179072,0.8476970270888351,0.8484599127321775,0.8506818598022106,0.8513431437600748,0.8520552662541638
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.8,survey_weighted,selection_rate,10,0.7897799260147713,0.007282714257380893,0.7807213303487849,0.7833937519778177,0.7903123160887428,0.7937261341248897,0.8036863333376261
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.8,survey_weighted,selective_risk,10,0.17415842442590163,0.0018636979981353054,0.17051734116728381,0.17322961641691087,0.17404017588463827,0.17548149367998628,0.17707402826717694
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.8,survey_weighted,selective_accuracy,10,0.8258415755740984,0.0018636979981353228,0.822925971732823,0.8245185063200137,0.8259598241153617,0.8267703835830891,0.8294826588327162
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.9,survey_weighted,selection_rate,10,0.8931182384578905,0.0045801205337735245,0.886292002721152,0.8909684983264115,0.8930057990145889,0.8960512475301894,0.9007022057660566
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.9,survey_weighted,selective_risk,10,0.1998637928520725,0.0016293088043056953,0.19703632729394946,0.19906589033339156,0.19965432726863477,0.20134903890921757,0.20196476527086857
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.9,survey_weighted,selective_accuracy,10,0.8001362071479277,0.0016293088043056927,0.7980352347291314,0.7986509610907825,0.8003456727313651,0.8009341096666085,0.8029636727060505
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.95,survey_weighted,selection_rate,10,0.945949173070597,0.003423447870538493,0.9413231895693005,0.9427237751846286,0.9470718170841688,0.9485470768432887,0.9506366713123632
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.95,survey_weighted,selective_risk,10,0.21332589124691276,0.0011889376519387943,0.2116045314753874,0.21228220046769347,0.21368282782531178,0.21404133732145084,0.21494155795745135
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.95,survey_weighted,selective_accuracy,10,0.7866741087530873,0.0011889376519388145,0.7850584420425486,0.7859586626785492,0.7863171721746882,0.7877177995323066,0.7883954685246126
