domain_family,condition,repeat,seed,model,auroc_id_test,auroc_ood_test,brier_id_test,brier_ood_test,ece_id_test,ece_ood_test,delta_auroc,delta_ece,delta_brier,condition_id
HeartDisease,Switzerland,4,20261326,logistic_regression,0.8624617949430398,0.7347826086956522,0.1556470606689154,0.2533064732497646,0.1067050679050491,0.3641593090535013,-0.1276791862473876,0.25745424114845217,0.09765941258084918,HeartDisease|Switzerland
HeartDisease,Switzerland,5,20261475,lightgbm,0.928313420394554,0.7815217391304348,0.1158615625442525,0.1698671103023159,0.1090195546731779,0.32021023131122,-0.14679168126411923,0.21119067663804209,0.054005547758063405,HeartDisease|Switzerland
HeartDisease,Switzerland,5,20261475,logistic_regression,0.9141428174492916,0.75,0.1225407209507029,0.2268324441065169,0.0959232774146077,0.3825665883095905,-0.1641428174492916,0.2866433108949828,0.104291723155814,HeartDisease|Switzerland
HeartDisease,Switzerland,6,20261624,lightgbm,0.901917199222006,0.7684782608695653,0.1297562551662445,0.156505259195099,0.0949809117877158,0.2693645588259686,-0.1334389383524407,0.17438364703825282,0.026749004028854495,HeartDisease|Switzerland
HeartDisease,Switzerland,6,20261624,logistic_regression,0.8819116421228119,0.7673913043478261,0.1379375204268622,0.1939347653569398,0.1058363875103755,0.3149068443594714,-0.11452033777498583,0.20907045684909592,0.0559972449300776,HeartDisease|Switzerland
HeartDisease,Switzerland,7,20261773,lightgbm,0.9133092525701584,0.7358695652173913,0.1185637495539036,0.1919579333360193,0.1192379375367907,0.3227348865221296,-0.17743968735276705,0.20349694898533893,0.0733941837821157,HeartDisease|Switzerland
HeartDisease,Switzerland,7,20261773,logistic_regression,0.9016393442622952,0.7467391304347826,0.1267636365022922,0.1876938965614693,0.11192919389267,0.3089361969653375,-0.15490021382751262,0.19700700307266747,0.060930260059177094,HeartDisease|Switzerland
HeartDisease,Switzerland,8,20261922,lightgbm,0.8852459016393442,0.7217391304347827,0.1380563093368398,0.2211159118219621,0.1082383432977803,0.3439851108770501,-0.16350677120456159,0.23574676757926977,0.08305960248512231,HeartDisease|Switzerland
HeartDisease,Switzerland,8,20261922,logistic_regression,0.9005279244234511,0.7402173913043478,0.1287277079058274,0.2492432376683166,0.0719857035040196,0.37770622902864,-0.16031053311910326,0.30572052552462037,0.12051552976248919,HeartDisease|Switzerland
HeartDisease,Switzerland,9,20262071,lightgbm,0.8357877188107807,0.7163043478260869,0.1677963085536508,0.1417514054220695,0.1207081095127952,0.254136798423821,-0.11948337098469386,0.13342868891102577,-0.02604490313158131,HeartDisease|Switzerland
HeartDisease,Switzerland,9,20262071,logistic_regression,0.873020283412059,0.7336956521739131,0.1460411695285048,0.1599249561806042,0.0887421824270233,0.2389735988660353,-0.13932463123814587,0.150231416439012,0.013883786652099411,HeartDisease|Switzerland
HeartDisease,VA Long Beach,0,20260731,lightgbm,0.9063786008230452,0.6722595078299777,0.104345161305307,0.2490547033373303,0.1064719079156867,0.2345416719082981,-0.23411909299306755,0.1280697639926114,0.1447095420320233,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,0,20260731,logistic_regression,0.9242112482853224,0.701802868798526,0.1025007640255709,0.2046861593349887,0.0833543015982368,0.1915147841340341,-0.22240837948679637,0.10816048253579731,0.10218539530941781,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,1,20260880,lightgbm,0.9478737997256516,0.6662718778786683,0.0917528019343444,0.2195155384879081,0.1401949881196355,0.182649254062641,-0.2816019218469833,0.0424542659430055,0.1277627365535637,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,1,20260880,logistic_regression,0.9235253772290808,0.6969338070798788,0.1069736169550161,0.1927458772432978,0.0775258132612718,0.1432584882888367,-0.22659157014920195,0.0657326750275649,0.08577226028828171,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,2,20261029,lightgbm,0.8919753086419753,0.6806158705092775,0.128535320966386,0.2560431871430295,0.1172103144670863,0.246822496809633,-0.21135943813269775,0.1296121823425467,0.12750786617664348,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,2,20261029,logistic_regression,0.8892318244170097,0.7061455454665088,0.1314196483215084,0.1976172851895677,0.1064423813852493,0.1466869546420439,-0.1830862789505009,0.040244573256794605,0.0661976368680593,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,3,20261178,lightgbm,0.9063786008230452,0.6591656796946966,0.1159882938396845,0.2087307464268321,0.1192201689075781,0.1729605622371393,-0.24721292112834858,0.053740393329561195,0.0927424525871476,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,3,20261178,logistic_regression,0.8868312757201647,0.6945650743518883,0.1369175263203028,0.185284857247495,0.1288097383258143,0.0953449005391195,-0.19226620136827643,-0.033464837786694804,0.0483673309271922,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,4,20261327,lightgbm,0.9032921810699588,0.6719305171733123,0.1174746936459491,0.238228667621295,0.1016886268953596,0.2257776513342532,-0.23136166389664647,0.12408902443889361,0.12075397397534589,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,4,20261327,logistic_regression,0.8902606310013715,0.6935123042505593,0.1208751669740613,0.1938346851606575,0.0954903263625457,0.1779058878996961,-0.19674832675081222,0.0824155615371504,0.0729595181865962,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,5,20261476,lightgbm,0.9379286694101509,0.7037768127385182,0.1079617571791426,0.1999444280154709,0.1312876267996747,0.1506642138746311,-0.23415185667163263,0.019376587074956403,0.09198267083632831,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,5,20261476,logistic_regression,0.9327846364883402,0.7350967232530596,0.1078102839967347,0.1730512640785512,0.0902163041357133,0.0816526159123641,-0.19768791323528057,-0.0085636882233492,0.0652409800818165,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,6,20261625,lightgbm,0.9303840877914952,0.6684432162126596,0.111554700643438,0.2321662479521911,0.1066726684688908,0.2200769332139778,-0.2619408715788356,0.11340426474508701,0.12061154730875309,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,6,20261625,logistic_regression,0.9252400548696844,0.7041716015265167,0.1065044206707854,0.192281476577128,0.1021568293381292,0.1258838243153178,-0.22106845334316771,0.02372699497718861,0.08577705590634259,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,7,20261774,lightgbm,0.9574759945130316,0.6747598368206343,0.0876567477714993,0.2161633722507965,0.0819331914475101,0.1760176469069981,-0.2827161576923972,0.09408445545948799,0.12850662447929717,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,7,20261774,logistic_regression,0.9447873799725652,0.6869324911172523,0.0957703198513529,0.1890812362347409,0.1204865889442329,0.1458686448213791,-0.25785488885531294,0.02538205587714619,0.09331091638338801,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,8,20261923,lightgbm,0.8916323731138546,0.6741676536386366,0.1315589387509396,0.2269288801762891,0.0699929368550839,0.2189034424683967,-0.21746471947521795,0.1489105056133128,0.09536994142534949,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,8,20261923,logistic_regression,0.8638545953360768,0.7179892091064612,0.1435478428460994,0.1801311969653542,0.10708282403306,0.106076357685488,-0.14586538622961553,-0.0010064663475720104,0.03658335411925481,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,9,20262072,lightgbm,0.902949245541838,0.6955520463218845,0.1246455448787141,0.2172085982076877,0.1034632335049519,0.1890192656740711,-0.20739719921995348,0.0855560321691192,0.0925630533289736,HeartDisease|VA Long Beach
HeartDisease,VA Long Beach,9,20262072,logistic_regression,0.8991769547325102,0.7053559678905119,0.1235044591087578,0.1927661309955234,0.0922251855471206,0.1712517792971422,-0.19382098684199833,0.07902659375002159,0.06926167188676559,HeartDisease|VA Long Beach
OULAD,pooled_landmark_day14,0,20260815,lightgbm,0.7173090385716874,0.7106061333077736,0.2122230375527768,0.2099824935735128,0.0489249507401086,0.0213846670592099,-0.0067029052639138165,-0.0275402836808987,-0.002240543979263987,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,0,20260815,logistic_regression,0.7309271108195565,0.7280411772690418,0.2073756670638435,0.2044223591860646,0.0294551642725758,0.0209272397048627,-0.0028859335505146966,-0.008527924567713101,-0.0029533078777788935,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,1,20261824,lightgbm,0.7502396260359218,0.7085680038865163,0.2015426798798127,0.2107582124026238,0.0285313863371519,0.0293807249801423,-0.04167162214940545,0.0008493386429904021,0.009215532522811098,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,1,20261824,logistic_regression,0.7578646493840997,0.7266187335918322,0.198950492645441,0.2050283692694779,0.0375488879989197,0.0236655295092624,-0.031245915792267542,-0.0138833584896573,0.0060778766240368876,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,2,20262833,lightgbm,0.7364160994738798,0.7136122353776297,0.2055916989919101,0.2087623526577549,0.0339339861220003,0.0186382695253637,-0.022803864096250015,-0.015295716596636599,0.0031706536658447915,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,2,20262833,logistic_regression,0.7422157679594751,0.7273190839468976,0.2037873594436139,0.2047547265635127,0.0169590108323408,0.0212061559522288,-0.014896684012577488,0.004247145119888,0.0009673671198988099,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,3,20263842,lightgbm,0.7407423605188797,0.7100812713785475,0.2051104389941502,0.2101950227534231,0.0268797021336741,0.0205799946477871,-0.030661089140332165,-0.006299707485887002,0.005084583759272898,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,3,20263842,logistic_regression,0.7487080244618896,0.726968850110281,0.2019742160630522,0.2046378714902297,0.0228370733863726,0.0180238035929805,-0.021739174351608548,-0.0048132697933921005,0.0026636554271775026,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,4,20264851,lightgbm,0.7489358922854348,0.7125859164936321,0.2013686009662957,0.2088744677459013,0.0260820264578853,0.0138311371108135,-0.03634997579180266,-0.012250889347071801,0.007505866779605602,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,4,20264851,logistic_regression,0.7555312651729313,0.7292730962419197,0.1987166843571487,0.2036752138789688,0.0284048937571399,0.0122219797141849,-0.026258168931011627,-0.016182914042955,0.004958529521820104,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,5,20265860,lightgbm,0.7338690301068942,0.7098514255350109,0.2062923945034172,0.2098891351650174,0.0335826938418956,0.020370213521894,-0.02401760457188329,-0.0132124803200016,0.0035967406616002062,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,5,20265860,logistic_regression,0.7413528488771206,0.7277789320581943,0.2035703003611361,0.2042634875989885,0.0224525485234403,0.015609125009817,-0.01357391681892628,-0.006843423513623301,0.0006931872378523884,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,6,20266869,lightgbm,0.723158153543549,0.7133395684028856,0.209958386989525,0.2086475546485927,0.0318516936988254,0.0147067905107985,-0.00981858514066336,-0.017144903188026903,-0.0013108323409322942,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,6,20266869,logistic_regression,0.7387645214825742,0.7280623336452824,0.2041712414459352,0.204297585430109,0.0325979889237624,0.0163565433110113,-0.010702187837291821,-0.0162414456127511,0.000126343984173799,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,7,20267878,lightgbm,0.7402791569779992,0.7103453741270502,0.2050558256940658,0.2106456488003207,0.0267566903215195,0.0243348864947737,-0.029933782850948942,-0.0024218038267458004,0.0055898231062548875,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,7,20267878,logistic_regression,0.7506867903115382,0.7264849908806632,0.2004766197219955,0.204462664917971,0.0332001486563359,0.0109719331699376,-0.02420179943087497,-0.0222282154863983,0.0039860451959754795,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,8,20268887,lightgbm,0.7430738927593395,0.7160629336886041,0.2041654285124877,0.2080288355012045,0.025119659143714,0.0220174331049041,-0.027010959070735474,-0.003102226038809903,0.0038634069887167888,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,8,20268887,logistic_regression,0.7540449984269281,0.7275877034448565,0.2008229111627007,0.2043637691468009,0.0302642395742551,0.0179656348919526,-0.02645729498207161,-0.0122986046823025,0.0035408579841001986,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,9,20269896,lightgbm,0.7337325349301397,0.7095105380457538,0.2074833747234669,0.210150631183877,0.0319639585102111,0.020313336241426,-0.024221996884385866,-0.011650622268785105,0.0026672564604101057,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day14,9,20269896,logistic_regression,0.7434152970654436,0.7265450968885775,0.2038841989842788,0.2049160058343858,0.0275815535993484,0.0195269292797179,-0.016870200176866135,-0.008054624319630499,0.001031806850106981,OULAD|pooled_landmark_day14
OULAD,pooled_landmark_day56,0,20260857,lightgbm,0.792884510582452,0.7593939900668557,0.1799517207553773,0.1885396865846579,0.0348287819899879,0.0495487287488762,-0.03349052051559631,0.014719946758888297,0.008587965829280592,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,0,20260857,logistic_regression,0.7948739336914573,0.7778335227304753,0.1783458917875879,0.1807697097153704,0.0442075221392369,0.0359691864277265,-0.017040410960981967,-0.008238335711510399,0.0024238179277825123,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,1,20261866,lightgbm,0.7870706196830045,0.7606283951209839,0.1814641792945518,0.1870969979383949,0.0213086192114704,0.0349772671569947,-0.02644222456202061,0.0136686479455243,0.005632818643843102,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,1,20261866,logistic_regression,0.7870539824088554,0.7763291349398698,0.1818131445145601,0.1803867770659097,0.0344198089997485,0.0237648603066845,-0.01072484746898561,-0.010654948693064003,-0.0014263674486504063,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,2,20262875,lightgbm,0.7741731288797624,0.7586097697496695,0.1851088447577765,0.1875903676675731,0.029892419275518,0.0353577793315628,-0.01556335913009288,0.005465360056044796,0.002481522909796585,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,2,20262875,logistic_regression,0.7802416269473591,0.7754813314997708,0.1834451351362225,0.1809934761022378,0.0339107126298463,0.0278600599959187,-0.00476029544758827,-0.0060506526339276015,-0.002451659033984699,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,3,20263884,lightgbm,0.7718771977467221,0.7616146594583588,0.1873614277104337,0.187586312769928,0.0201681707685139,0.0436628093027045,-0.010262538288363321,0.023494638534190596,0.00022488505949427862,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,3,20263884,logistic_regression,0.776944984089184,0.7747450227097222,0.1850667680642385,0.1808771579520932,0.0255128121371274,0.0276184839025548,-0.002199961379461768,0.002105671765427402,-0.004189610112145303,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,4,20264893,lightgbm,0.7655849475068542,0.7577179833568507,0.1904400393402357,0.1885124016163311,0.0285643218524675,0.0379360726622661,-0.007866964150003541,0.009371750809798598,-0.0019276377239046127,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,4,20264893,logistic_regression,0.7719710563270401,0.7754886335239604,0.1888285879614238,0.1804087244429149,0.0355600238393773,0.0179584926610414,0.003517577196920252,-0.017601531178335898,-0.008419863518508902,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,5,20265902,lightgbm,0.7840519886205166,0.7584177393240563,0.1843175213245468,0.1885225165022838,0.024988504311326,0.0364541835288589,-0.0256342492964603,0.011465679217532901,0.004204995177737009,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,5,20265902,logistic_regression,0.7917693981145758,0.7765515264134284,0.1811730537687291,0.1804732687649004,0.0354953525765054,0.0227127719372619,-0.015217871701147412,-0.0127825806392435,-0.0006997850038286957,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,6,20266911,lightgbm,0.7769114043880163,0.7565901195328549,0.1860538368337658,0.1884960381580095,0.0262838159173377,0.0348819639401035,-0.02032128485516138,0.008598148022765796,0.0024422013242436924,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,6,20266911,logistic_regression,0.7932996436128745,0.7765067321246875,0.1798729619712055,0.1802239696168374,0.0254574060058596,0.0199858018274168,-0.016792911488187068,-0.0054716041784428,0.00035100764563189557,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,7,20267920,lightgbm,0.7675211369076346,0.7603873642698888,0.1875915823700744,0.1885100330341635,0.0267693698386565,0.0525301120984739,-0.007133772637745728,0.0257607422598174,0.0009184506640891044,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,7,20267920,logistic_regression,0.7697241875207752,0.7740115749466951,0.1870299642465856,0.1819523496249571,0.0345462001873613,0.037315609805853,0.004287387425919942,0.0027694096184917028,-0.005077614621628507,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,8,20268929,lightgbm,0.7707776436135514,0.7544468473275703,0.1875087567208823,0.190263064846016,0.0288554813744337,0.0441613030441729,-0.01633079628598111,0.015305821669739199,0.002754308125133692,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,8,20268929,logistic_regression,0.7761391236762848,0.7748490445279996,0.1856035415571053,0.180990758920808,0.0356030800153035,0.0264884371584066,-0.0012900791482851615,-0.009114642856896896,-0.004612782636297302,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,9,20269938,lightgbm,0.7733351245752796,0.7580050255007181,0.1872080220665354,0.1898145308586828,0.025137677860176,0.0531806250092645,-0.01533009907456151,0.0280429471490885,0.0026065087921474106,OULAD|pooled_landmark_day56
OULAD,pooled_landmark_day56,9,20269938,logistic_regression,0.7756931266687938,0.7764433625112542,0.1866828333374003,0.1809630088224292,0.02094364653899,0.0329941058800967,0.0007502358424604783,0.012050459341106698,-0.005719824514971106,OULAD|pooled_landmark_day56
SouthGermanCredit,targeted_top3,0,20260728,lightgbm,0.7475132275132276,0.6196825396825396,0.1753844758608876,0.2046873297349122,0.0921888607604333,0.0906983989544825,-0.12783068783068796,-0.0014904618059507907,0.029302853874024593,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,0,20260728,logistic_regression,0.7642328042328044,0.651005291005291,0.1743179541649938,0.2065639826343322,0.1065405124911214,0.1012937150703711,-0.11322751322751334,-0.005246797420750293,0.03224602846933841,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,1,20260859,lightgbm,0.7921693121693122,0.6505820105820106,0.1616222253723724,0.2043123560134705,0.0553288549902386,0.0897026776264782,-0.1415873015873016,0.034373822636239594,0.04269013064109811,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,1,20260859,logistic_regression,0.8071957671957671,0.7303703703703703,0.1564375068974648,0.1951251591608788,0.0761060722599382,0.1044317904028255,-0.0768253968253968,0.0283257181428873,0.038687652263414,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,2,20260990,lightgbm,0.7866666666666667,0.6607407407407407,0.1633355917502757,0.1977725396597074,0.1083702030612198,0.07379649044377,-0.125925925925926,-0.034573712617449806,0.03443694790943169,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,2,20260990,logistic_regression,0.7699470899470899,0.6118518518518519,0.1727608919055343,0.2125167112060213,0.0841119703870374,0.1141202471270599,-0.15809523809523807,0.030008276740022502,0.03975581930048702,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,3,20261121,lightgbm,0.7758730158730159,0.6791534391534392,0.1681193026574763,0.1976120793772572,0.0809869540434636,0.0958852434148822,-0.09671957671957676,0.014898289371418613,0.0294927767197809,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,3,20261121,logistic_regression,0.8091005291005291,0.6988359788359788,0.1587110403931395,0.1954644189936847,0.0564742961593828,0.0814684340462337,-0.11026455026455029,0.024994137886850905,0.0367533786005452,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,4,20261252,lightgbm,0.7564021164021164,0.5676190476190476,0.1670022064171336,0.2285443502847861,0.0997612713501236,0.1772980099825043,-0.18878306878306883,0.07753673863238071,0.0615421438676525,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,4,20261252,logistic_regression,0.8067724867724868,0.7216931216931217,0.1539767374701539,0.1932030202946317,0.0670229325632411,0.1230811567537014,-0.08507936507936509,0.056058224190460304,0.03922628282447782,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,5,20261383,lightgbm,0.7699470899470899,0.6939682539682539,0.1670353235024488,0.1959787962337223,0.0808724426177618,0.1035056792719724,-0.07597883597883603,0.022633236654210603,0.028943472731273512,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,5,20261383,logistic_regression,0.815026455026455,0.7189417989417989,0.1625494048649574,0.1986438448565523,0.1052844720261066,0.1693278011271218,-0.0960846560846561,0.0640433291010152,0.036094439991594895,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,6,20261514,lightgbm,0.7849735449735449,0.6497354497354497,0.1645122241630467,0.1934863141434443,0.097897427797582,0.07867716602434,-0.13523809523809516,-0.019220261773242,0.028974089980397605,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,6,20261514,logistic_regression,0.8052910052910053,0.7223280423280423,0.1582253877426764,0.179834575042134,0.1016329180178572,0.0626134246774806,-0.08296296296296302,-0.039019493340376604,0.0216091872994576,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,7,20261645,lightgbm,0.8074074074074074,0.6764021164021163,0.1617669183294401,0.203576658813577,0.1136422083884979,0.1254930507385057,-0.131005291005291,0.0118508423500078,0.04180974048413691,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,7,20261645,logistic_regression,0.8230687830687831,0.7204232804232805,0.1543217419450379,0.2050011761734493,0.1040919076131213,0.1582341914724156,-0.10264550264550254,0.0541422838592943,0.050679434228411396,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,8,20261776,lightgbm,0.7760846560846562,0.7037037037037037,0.1665262086316286,0.205770227125358,0.096345997637006,0.1356041929874289,-0.07238095238095243,0.039258195350422895,0.03924401849372941,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,8,20261776,logistic_regression,0.8033862433862434,0.7204232804232804,0.1551529521231692,0.1986801549061494,0.0962928022365742,0.1479557527009099,-0.08296296296296302,0.05166295046433571,0.043527202782980196,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,9,20261907,lightgbm,0.7439153439153439,0.5614814814814815,0.1791786305989451,0.2124685444800102,0.0591684338225047,0.0815829705434987,-0.1824338624338624,0.022414536720993992,0.033289913881065114,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,9,20261907,logistic_regression,0.7635978835978835,0.6503703703703703,0.1720146605609299,0.2073849786499715,0.0877458907538964,0.1022877931148776,-0.11322751322751323,0.014541902360981199,0.03537031808904159,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,10,20262038,lightgbm,0.826031746031746,0.6946031746031746,0.153269566448478,0.1955406909546043,0.1073258432602195,0.1092616356124952,-0.13142857142857145,0.0019357923522757003,0.0422711245061263,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,10,20262038,logistic_regression,0.8325925925925926,0.7885714285714286,0.1508638920261819,0.192586491586818,0.0650462614386289,0.1348166744078492,-0.04402116402116396,0.06977041296922029,0.04172259956063612,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,11,20262169,lightgbm,0.7595767195767196,0.6207407407407407,0.1717661837251979,0.205424860168826,0.0612083413844488,0.0962016322716248,-0.13883597883597887,0.034993290887176,0.033658676443628105,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,11,20262169,logistic_regression,0.7591534391534391,0.6537566137566136,0.1714225535739046,0.211416570322492,0.0575055271830014,0.1385025148365856,-0.10539682539682549,0.08099698765358421,0.03999401674858741,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,12,20262300,lightgbm,0.6622222222222223,0.6256084656084656,0.1966816023420803,0.2069462226142712,0.1214602178829211,0.1067428918277746,-0.036613756613756654,-0.014717326055146501,0.01026462027219091,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,12,20262300,logistic_regression,0.6486772486772486,0.6393650793650794,0.2119822080055538,0.2179910710917491,0.1169897060590086,0.1526601894231739,-0.009312169312169272,0.035670483364165284,0.006008863086195276,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,13,20262431,lightgbm,0.7062433862433862,0.6217989417989418,0.184274181463523,0.2092795691369548,0.0975433873489424,0.1014338964640103,-0.08444444444444443,0.0038905091150679,0.0250053876734318,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,13,20262431,logistic_regression,0.7193650793650793,0.6165079365079364,0.1809242413509343,0.2101837361288985,0.0781351953448386,0.119234616172934,-0.10285714285714287,0.041099420828095395,0.029259494777964218,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,14,20262562,lightgbm,0.776084656084656,0.6884656084656084,0.1663673989626962,0.1878597154711501,0.1008374407753478,0.0884285833338829,-0.0876190476190476,-0.012408857441464902,0.0214923165084539,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,14,20262562,logistic_regression,0.8137566137566137,0.6732275132275132,0.1535853000092965,0.1940108404798571,0.106047427888319,0.1021932116543847,-0.1405291005291005,-0.003854216233934296,0.0404255404705606,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,15,20262693,lightgbm,0.7119576719576719,0.6400000000000001,0.1958301225553559,0.2322931435958548,0.1182768799104457,0.1825031642798469,-0.07195767195767178,0.06422628436940118,0.036463021040498894,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,15,20262693,logistic_regression,0.7206349206349206,0.6656084656084655,0.1857593616760663,0.214906411898216,0.0999815182779301,0.1461905688214353,-0.05502645502645509,0.0462090505435052,0.029147050222149695,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,16,20262824,lightgbm,0.7172486772486772,0.6279365079365079,0.1890988574128322,0.2342035620337365,0.1088889677758021,0.1796411668059127,-0.08931216931216934,0.07075219903011058,0.045104704620904296,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,16,20262824,logistic_regression,0.747936507936508,0.6431746031746032,0.1816343619758947,0.2395976696608374,0.1348867048890488,0.2026695314104912,-0.10476190476190483,0.06778282652144241,0.057963307684942705,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,17,20262955,lightgbm,0.84,0.7479365079365079,0.1467291341523566,0.1831591881548335,0.1243769138758781,0.0621575143378623,-0.09206349206349207,-0.0622193995380158,0.0364300540024769,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,17,20262955,logistic_regression,0.8518518518518519,0.7739682539682539,0.1441690461707191,0.1888763493986444,0.0911784576305131,0.116357488476995,-0.077883597883598,0.02517903084648189,0.044707303227925294,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,18,20263086,lightgbm,0.7788359788359789,0.7506878306878306,0.1664339440496992,0.1879338204831291,0.1100704606114805,0.1015147808968907,-0.028148148148148255,-0.0085556797145898,0.021499876433429904,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,18,20263086,logistic_regression,0.7811640211640212,0.6960846560846561,0.1677606316689169,0.1909795361878609,0.060153659732547,0.1111272191506084,-0.08507936507936509,0.0509735594180614,0.02321890451894401,SouthGermanCredit|targeted_top3
SouthGermanCredit,targeted_top3,19,20263217,lightgbm,0.772910052910053,0.72,0.1702275766898394,0.1875235568007415,0.088771649446308,0.0786898432012342,-0.05291005291005302,-0.010081806245073793,0.01729598011090211,SouthGermanCredit|targeted_top3
